"ProdZone","AttrZone","Curr-0Car-HBW-Trn","Curr-1Car-HBW-Trn","Curr-2Car-HBW-Trn","Curr-0Car-HBO-Trn","Curr-1Car-HBO-Trn","Curr-2Car-HBO-Trn","Curr-0Car-NHB-Trn","Curr-1Car-NHB-Trn","Curr-2Car-NHB-Trn"
"$16603","$16078",4.208,0,0,0,0,0,0,0,0
"$16603","$16189",3.256,0,0,0,0,0,0,0,0
"$16603","$16343",11.617,0,0,0,0,0,0,0,0
"$16603","$16402",0,0,3.95,0,0,0,0,0,0
"$16603","$16479",0,0,0,2.556,0,0,0,0,0
"$16603","$16552",0,0,0,2.139,0,0,0,0,0
"$16603","$16566",0,0,0,0,0,0,0,0,3.898
"$16603","$16579",11.548,0,0,0,0,0,0,0,0
"$16603","$16705",3.668,0,0,0,0,0,0,0,0
"$16603","$16719",0,0,0,0,0,0,0,0,3.759
"$16603","$16740",0,0,3.506,0,0,0,0,0,0
"$16603","$16750",4.652,0,0,0,0,0,0,0,0
"$16603","$16757",0,0,0,0,1.514,0,0,0,0
"$16603","$16758",6.465,0,0,0,0,0,0,0,0
"$16603","$16844",0,5.987,0,0,0,0,0,0,0
"$16603","$16989",5.809,0,0,0,0,0,0,0,0
"$16603","$17004",11.548,0,0,0,0,0,0,0,0
"$16603","$17009",0,0,0,0,8.705,0,0,0,0
"$16603","$17036",14.783,0,0,0,0,0,0,0,0
"$16603","$17039",0,0,0,13.823,14.783,0,0,0,0
"$16603","$17066",8.657,0,0,0,0,0,0,0,0
"$16603","$17076",0,0,0,0,0,5.063,0,0,0
"$16604","$16040",5.528,0,0,0,0,0,0,0,0
"$16604","$16064",0,0,0,0,0,0,0,0,2.892
"$16604","$16155",0,4.097,0,0,0,0,0,0,0
"$16604","$16208",0,0,0,0,0,0,0,2.673,0
"$16604","$16403",0,5.105,0,0,0,0,0,0,0
"$16604","$16453",0,0,0,0,0,0,16.07,0,0
"$16604","$16476",0,0,0,7.392,0,0,0,0,0
"$16604","$16510",1.56,0,0,0,0,0,0,0,0
"$16604","$16568",0,0,21.917,0,38.384,0,0,0,0
"$16604","$16572",0,9.188,0,0,0,0,0,0,0
"$16604","$16576",7.983,0,0,0,0,0,0,0,0
"$16604","$16584",0,9.848,0,0,0,0,0,0,0
"$16604","$16588",0,0,0,0,0,0,0,0,16.07
"$16604","$16592",0,0,0,4.072,0,0,0,0,0
"$16604","$16717",0,0,7.392,0,0,0,0,0,0
"$16604","$16757",0,0,0,4.92,0,0,0,0,0
"$16604","$16808",0,0,0,0,0,0,0,27.983,0
"$16604","$16809",0,0,0,6.332,0,0,0,0,0
"$16604","$16843",0,0,0,0,0,0,0,0,1.445
"$16604","$16871",0,0,0,0,8.858,0,0,0,0
"$16604","$16912",0,0,0,0,28.769,0,0,0,0
"$16604","$16936",0,0,0,0,0,0,0,22.857,0
"$16604","$17036",0,0,0,0,0,32.141,0,0,0
"$16605","$16034",0,0,0,8.143,0,0,0,0,0
"$16605","$16088",0,0,0,3.759,0,0,0,0,0
"$16605","$16136",0,0,0,0,8.758,0,0,0,0
"$16605","$16503",1.324,0,0,0,0,0,0,0,0
"$16605","$16568",0,5.894,0,0,0,0,0,0,0
"$16605","$16584",0,3.67,0,0,0,0,0,0,0
"$16605","$16588",1.979,0,0,0,0,0,0,0,0
"$16605","$16691",0,0,1.301,0,0,0,0,0,0
"$16605","$16717",1.797,0,3.668,2.093,0,0,0,0,0
"$16605","$16762",0,0,0,4.714,0,0,0,0,0
"$16605","$16801",0,0,0.585,0,0,0,0,0,0
"$16605","$16936",0,0,0,11.428,0,0,0,0,0
"$16605","$16944",0,0,0,0,2.482,0,0,0,0
"$16605","$17007",0,0,0,7.133,0,0,0,0,0
"$16606","$16082",3.256,0,0,0,0,0,0,0,0
"$16606","$16577",12.583,0,0,0,0,0,0,0,0
"$16606","$16813",0,0,0,2.629,0,0,0,0,0
"$16606","$17071",10.183,0,0,0,0,0,0,0,0
"$16607","$16112",2.562,0,0,0,0,0,0,0,0
"$16607","$16572",0,0,0,0,0,0,7.644,0,0
"$16607","$16860",0,0,0,0,0,0,0,11.984,0
"$16607","$16867",8.681,0,0,0,0,0,0,0,0
"$16607","$17039",0,0,0,0,37.622,0,0,0,0
"$16608","$16171",0,0,0,5.809,0,0,0,0,0
"$16608","$16191",4.568,0,0,0,0,0,0,0,0
"$16608","$16606",0,0,0,0,16.2,0,0,0,0
"$16608","$16757",13.563,0,0,0,0,0,0,0,0
"$16608","$16892",0,0,0,5.877,0,0,0,0,0
"$16609","$16002",0.665,0,0,0,0,0,0,0,0
"$16609","$16018",0,0,0,0,0,3.14,0,0,0
"$16609","$16051",0,0,2.947,0,0,0,0,0,0
"$16609","$16107",0,0,0,0,0,0,0,2.59,0
"$16609","$16108",0,0,0,0,0,0,2.673,0,0
"$16609","$16110",0,0,0,4.685,0,0,0,0,0
"$16609","$16403",0,0,0,0,0,0,5.95,7.899,14.713
"$16609","$16466",3.018,0,0,0,0,0,0,0,0
"$16609","$16554",0,0,0,1.641,0,0,0,0,0
"$16609","$16568",5.346,0,0,0,0,0,0,0,0
"$16609","$16595",0,0,0,6.113,0,0,0,0,0
"$16609","$16678",0,1.285,0,0,0,0,0,0,0
"$16609","$16720",0,0,0,3.328,0,0,0,0,0
"$16609","$16758",0.392,0,0,1.381,0,0,0,0,0
"$16609","$16759",0,0,0,0,0,0,0,27.212,0
"$16609","$16761",0,0,0,0,0,0,1.446,0,0
"$16609","$16844",2.947,0,0,0,0,0,0,0,0
"$16609","$16877",0,0,0,0,0,0,11.548,0,0
"$16609","$16900",3.798,0,0,0,0,0,0,0,0
"$16609","$16998",11.098,0,0,0,0,0,0,0,0
"$16609","$17009",0,0,0,3.14,0,0,0,0,0
"$16609","$17036",7.531,0,0,0,0,0,0,0,0
"$16609","$17039",13.789,0,0,4.774,8.763,0,0,0,0
"$16609","$17049",0,1.194,0,0,0,0,0,0,0
"$16609","$17075",0,3.14,0,0,0,0,0,0,0
"$16609","$17076",0,0,0,0,0,0,3.256,0,0
"$16609","$17110",24.498,0,0,0,0,0,0,0,0
"$16609","$17148",0,0,0,0,0,0,3.567,0,0
"$16610","$16470",0,0,0,0,0,0,3.332,0,0
"$16610","$17076",0,0,0,0,0,0,0,2.911,0
"$16611","$16566",0,4.118,0,0,0,0,0,0,0
"$16611","$17023",0,24.107,0,0,0,0,0,0,0
"$16612","$16567",0,0,0,0,0,3.354,0,0,0
"$16613","$16036",0,0,0,0,4.078,0,0,0,0
"$16613","$16110",0,0,4.685,0,0,0,0,0,0
"$16614","$16279",0,0,0,0,0,1.437,0,0,0
"$16614","$16510",0,0,0.855,0,0,0,0,0,0
"$16614","$16851",0,0,0,4.853,0,0,0,0,0
"$16614","$17039",0,0,0,0,0,2.698,0,0,0
"$16615","$16185",0,0,0,0,2.578,0,0,0,0
"$16615","$16279",2.084,0,0,0,0,2.873,0,0,0
"$16615","$16293",0,0,4.964,0,0,0,0,0,0
"$16615","$16503",0,1.301,0,0,0,0,0,0,0
"$16615","$16504",1.01,0,0,0,0,0,0,0,0
"$16615","$16609",0,0,0,6.892,0,0,0,0,0
"$16615","$16639",0,2.012,2.012,0,0,0,0,0,0
"$16615","$16812",0.855,0,0,0,0,0,0,0,0
"$16615","$16979",0,0,0,0,0,0,3.291,0,0
"$16615","$17018",0,0,0,1.786,0,0,0,0,0
"$16615","$17039",0,0,0,0,6.581,0,0,0,0
"$16615","$17080",0,0,0,19.914,0,0,0,0,0
"$16615","$17105",0,5.474,0,0,0,0,0,0,0
"$16616","$16566",0,4.118,0,0,0,0,0,0,0
"$16616","$16758",0,2.748,0,0,0,0,0,3.291,0
"$16616","$16911",0,0,0,0,0,14.362,0,0,0
"$16617","$16083",0,0,0,0,0,0,2.342,0,0
"$16617","$16206",0,6.859,0,0,0,0,0,0,0
"$16617","$16279",0,0,0,1.258,0,0,0,0,0
"$16617","$16568",0,6.364,0,0,4.94,4.94,0,0,0
"$16617","$16572",0,10.948,0,0,0,0,0,0,0
"$16617","$16575",0,0,0,10.948,0,0,0,0,0
"$16617","$16588",0,7.642,0,0,0,0,0,0,0
"$16617","$16958",0,0,3.694,0,0,0,0,0,0
"$16617","$17019",0,0,0,0,3.291,0,0,0,0
"$16617","$17039",0,0,0,0,3.4,0,0,0,0
"$16617","$17075",33.083,0,0,0,0,0,0,0,0
"$16619","$16051",0,0,2.174,0,0,0,0,0,0
"$16619","$16087",0,0,0,0,8.878,0,0,0,0
"$16619","$16107",0,0,0,0,6.116,0,0,0,0
"$16619","$16521",5.426,0,0,0,0,0,0,0,0
"$16619","$16568",4.044,0,1.525,0,1.525,0,0,0,0
"$16619","$16588",8.919,0,0,0,0,0,0,0,0
"$16619","$16772",0,0,0,0,0,1.555,0,0,0
"$16619","$16998",0,0,0,0,6.722,0,0,0,0
"$16619","$17023",4.044,0,1.525,0,0,0,0,0,0
"$16621","$16003",0,1.655,0,0,0,0,0,0,0
"$16621","$16012",0,0,0,2.058,0,0,0,0,0
"$16621","$16015",0,0,0,2.717,0,0,0,0,0
"$16621","$16018",0,1.928,0,0,0,0,0,0,0
"$16621","$16069",11.082,0,0,0,0,0,0,0,0
"$16621","$16070",2.99,0,0,0,0,0,0,0,0
"$16621","$16085",1.725,0,0,0,0,0,0,0,0
"$16621","$16097",0,4.94,0,0,0,0,0,0,0
"$16621","$16102",1.951,0,0,0,0,0,0,0,0
"$16621","$16279",0,21.341,0,0,42.682,0,0,0,0
"$16621","$16296",0,0,0,0,5.541,0,0,0,0
"$16621","$16338",0,0,0,0,9.138,0,0,0,0
"$16621","$16343",0,0,0,0,0,1.445,0,0,0
"$16621","$16461",3.054,0,0,0,0,0,0,0,0
"$16621","$16466",0,0,0,0,1.516,0,0,0,0
"$16621","$16503",2.466,0,0,0,0,0,0,0,0
"$16621","$16506",1.426,4.417,0,0,0,0,0,0,0
"$16621","$16510",1.285,0,0,0,0,0,0,0,0
"$16621","$16570",3.451,0,0,0,0,0,0,0,0
"$16621","$16610",0,0,0,6.124,0,0,0,0,0
"$16621","$16635",2.036,0,0,0,0,0,0,0,0
"$16621","$16756",0,0,0,0,1.514,0,0,0,0
"$16621","$16758",2.773,0,0,0,0,0,0,0,0
"$16621","$16760",0,2.99,0,0,0,0,0,0,0
"$16621","$16799",0,0,0,0,0,0,2.99,0,0
"$16621","$16821",0,0,2.226,0,0,0,0,0,0
"$16621","$16867",3.568,10.704,0,0,0,0,0,0,0
"$16621","$16874",0,12.038,0,0,0,0,0,0,0
"$16621","$17024",0,0,0,0,3.895,0,0,0,0
"$16621","$17051",4.383,0,0,0,0,0,0,0,0
"$16621","$17074",0,0,0,5.541,0,0,0,0,0
"$16621","$17076",4.483,0,0,0,0,0,0,0,0
"$16622","$11558",0,0,0,3.14,0,0,0,0,0
"$16622","$15999",0,0,4.341,0,0,0,0,0,0
"$16622","$16008",5.459,5.459,0,0,0,0,0,0,0
"$16622","$16009",0,0,0,0,0,0,1.993,0,0
"$16622","$16072",0,0,0,0,0,0,0,0,2.99
"$16622","$16082",0,0,0,8.586,0,0,0,0,0
"$16622","$16107",0,0,0,0,3.054,0,0,0,0
"$16622","$16114",0,0,0,0,0,2.645,0,0,0
"$16622","$16119",3.223,0,0,0,0,0,0,0,0
"$16622","$16162",0,0,0,3.451,0,0,0,0,0
"$16622","$16185",6.028,0,0,0,0,0,0,0,0
"$16622","$16189",2.578,0,0,0,0,0,0,0,0
"$16622","$16206",0,2.99,0,0,0,0,0,0,0
"$16622","$16272",4.341,0,0,0,0,0,0,0,0
"$16622","$16279",11.67,0,0,0,0,0,0,0,0
"$16622","$16303",0,0,0,0,3.668,0,0,0,0
"$16622","$16453",0,0,0,1.084,0,0,0,0,0
"$16622","$16522",6.116,0,0,0,0,0,0,0,0
"$16622","$16568",0,0,0,16.285,6.108,0,0,0,0
"$16622","$16572",0,0,0,5.541,0,0,0,0,0
"$16622","$16576",0,0,0,0,3.451,0,0,0,0
"$16622","$16578",0,0,0,1.854,0,0,0,0,0
"$16622","$16582",3.895,0,0,0,0,0,0,0,0
"$16622","$16632",0,0,0,0,5.765,0,0,0,0
"$16622","$16635",18.124,0,0,0,0,0,0,0,0
"$16622","$16656",0,0,0,0,0,2.058,0,0,0
"$16622","$16753",10.697,0,0,0,0,0,0,0,0
"$16622","$16756",0,0,0,5.541,0,0,0,0,0
"$16622","$16757",0,0,0,1.069,0,0,0,0,0
"$16622","$16810",8.657,0,0,0,0,0,0,0,0
"$16622","$16854",4.53,0,0,0,0,0,0,0,0
"$16622","$16860",0,0,0,4.991,0,0,0,0,0
"$16622","$16899",0,1.285,0,0,0,0,0,0,0
"$16622","$16944",0,3.054,0,0,0,0,0,0,0
"$16622","$16982",6.901,0,0,0,0,0,0,0,0
"$16622","$16989",4.032,0,0,0,0,0,0,0,0
"$16622","$17001",0,0,0,3.451,0,0,0,0,0
"$16622","$17005",0,0,0,0,3.451,0,0,0,0
"$16622","$17011",1.349,0,0,0,0,0,0,0,0
"$16622","$17071",0,0,0,3.451,0,0,0,0,0
"$16624","$16007",3.623,0,0,0,0,0,0,0,0
"$16624","$16052",0,3.617,0,0,0,0,0,0,0
"$16624","$16068",6.934,0,0,0,0,0,0,0,0
"$16624","$16082",12.995,0,0,0,0,0,0,0,0
"$16624","$16108",0,0,0,0,0,0,0,2.915,0
"$16624","$16110",0,0,0,0,2.99,0,0,0,0
"$16624","$16119",2.174,0,0,0,0,0,0,0,0
"$16624","$16169",0,7.358,0,0,0,0,0,0,0
"$16624","$16185",0,0,0,0,5.352,0,0,0,0
"$16624","$16189",0,0,0,0,7.341,0,0,0,0
"$16624","$16206",0,0,0,3.332,0,0,0,0,0
"$16624","$16337",0,0,0,0,0,0.566,0,0,0
"$16624","$16344",0,0,0,4.31,0,0,0,0,0
"$16624","$16568",0,0,0,9.191,0,0,0,0,0
"$16624","$16575",0,0,0,4.321,0,0,0,0,0
"$16624","$16622",0,0,0,0,0,8.657,0,0,0
"$16624","$16632",0.712,0,0,0,0,0,0,0,0
"$16624","$16750",0,0,11.617,0,0,0,0,0,0
"$16624","$16814",0,0,0,0,8.681,0,0,0,0
"$16624","$16867",8.681,0,0,0,0,0,0,0,0
"$16624","$16877",0,0,0,8.292,0,0,0,0,0
"$16624","$17019",0,0,0,6.275,0,0,0,0,0
"$16624","$17036",0,0,0,0,0,0,0,5.809,0
"$16624","$17039",0,0,0,5.434,0,8.143,0,0,0
"$16625","$16003",0,1.426,0,0,0,0,0,0,0
"$16625","$16089",5.428,1.925,0,0,0,0,0,0,0
"$16625","$16132",0,0,0,1.655,0,0,0,0,0
"$16625","$16222",0,0,0,0,1.57,0,0,0,0
"$16625","$16324",0,1.69,0,0,0,0,0,0,0
"$16625","$16355",0,0,0,0,0,0,0,1.126,0
"$16625","$16453",1.813,0,0,0,0,0,0,0,0
"$16625","$16455",0,0,7.356,0,0,0,0,0,0
"$16625","$16504",0,4.904,0,0,0,0,0,0,0
"$16625","$16568",0,0,0,5.44,0,0,0,0,0
"$16625","$16635",0,0,1.021,0,0,0,0,0,0
"$16625","$16750",0,0,0,6.842,0,0,0,0,0
"$16625","$16756",0,0,0,0,0,2.72,0,0,0
"$16625","$16989",2.72,0,0,0,0,0,0,0,0
"$16625","$17019",0,0,0,0,1.69,0,0,0,0
"$16625","$17037",0,5.419,0,0,0,0,0,0,0
"$16625","$17039",0,0,0,0,6.934,2.72,0,0,0
"$16626","$16567",0,0,11.768,0,0,0,0,0,0
"$16627","$16188",0,2.022,0,0,0,0,0,0,0
"$16627","$16566",0,0,11.768,0,0,0,0,0,0
"$16627","$16567",0,0,11.768,0,0,0,0,0,0
"$16627","$16568",0,0,7.192,0,0,0,0,0,0
"$16628","$16069",0,4.118,0,0,0,0,0,0,0
"$16628","$16453",0,0,0,0,5.815,0,0,0,0
"$16628","$16610",0,0,0,0,0,2.673,0,0,0
"$16628","$16975",0,0,0,0,5.944,0,0,0,0
"$16629","$16279",0,0,0,0,0,1.437,0,0,0
"$16630","$17075",0,0,4.235,0,0,0,0,0,0
"$16631","$16566",0,4.118,0,0,0,0,0,0,0
"$16631","$16878",0,0,0,0.568,0,0,0,0,0
"$16631","$16910",0,0,0,4.066,0,0,0,0,0
"$16632","$16279",0,0,0,0,7.12,0,0,0,0
"$16632","$16404",0,0,0,0,0,0,4.077,0,0
"$16632","$16453",0,0,0,0,0,0,0,0.423,0
"$16632","$16514",0,2.47,0,0,0,0,0,0,0
"$16632","$16572",0,0,1.525,0,0,0,0,0,0
"$16632","$16812",0,0,0,0,0,1.85,0,0,0
"$16632","$16944",0,0,8.345,0,0,0,0,0,0
"$16632","$17023",0,6.892,0,0,0,0,0,0,0
"$16633","$16279",0,0,21.341,0,0.676,0,0,0,0
"$16633","$16569",0,4.118,0,0,0,0,0,0,0
"$16634","$16586",0,4.439,0,0,0,0,0,0,0
"$16634","$17074",0,0,0,0,0,0,1.546,0,0
"$16635","$16051",0,0,0,13.85,0,0,0,0,0
"$16635","$16069",0,0,0,0,2.14,0,0,0,0
"$16635","$16279",0,0,0,0,2.355,0,0,0,0
"$16635","$16343",0,0,0,2.527,0,0,0,0,0
"$16635","$16470",0,0,0,1.281,0,0,0,0,0
"$16635","$16510",1.56,0,0,0,0,0,0,0,0
"$16635","$16515",0,0,2.258,0,0,0,0,0,0
"$16635","$16554",0,2.271,0,0,0,0,0,0,0
"$16635","$16568",0,0,0,4.964,0,0,2.661,0,0
"$16635","$16569",0,0,0,0,0.887,0,0,0,0
"$16635","$16572",0,0,0,0,0,0,20.482,0,0
"$16635","$16609",0,0,0,0,0,0,0,7.759,0
"$16635","$16633",0,0,0,0,0.936,0,0,0,0
"$16635","$16668",0,0,0,0,5.352,0,0,0,0
"$16635","$16867",0,1.296,0,0,0,0,0,0,0
"$16635","$17009",0,0,0,10.872,0,0,0,0,0
"$16635","$17147",0.786,0,0,0,0,0,0,0,0
"$16635","$25623",0,0,5.872,0,0,0,0,0,0
"$16635","$25667",9.836,0,0,0,0,0,0,0,0
"$16640","$16568",0,6.323,0,0,0,0,0,0,0
"$16643","$16018",0,0,0,5.277,0,0,0,0,0
"$16644","$16568",0,0,16.576,0,0,0,0,0,0
"$16645","$16107",0,0,0,6.116,0,0,0,0,0
"$16645","$16579",0,0,0,0,6.09,0,0,0,0
"$16645","$16883",0,0,0,0,14.229,0,0,0,0
"$16648","$16069",0,0,12.181,0,0,0,0,0,0
"$16649","$16568",0,6.333,0,0,0,0,0,0,0
"$16649","$16998",0,0,7.892,0,0,0,0,0,0
"$16651","$16575",0,2.695,0,0,0,0,0,0,0
"$16654","$16584",0,0,13.842,0,0,0,0,0,0
"$16656","$15167",1.825,0,0,0,0,0,0,0,0
"$16656","$16012",2.393,0,1.797,0,0,0,0,0,0
"$16656","$16110",0,0,0,0,0,0,5.277,0,0
"$16656","$16114",0,0,17.015,0,0,0,0,0,0
"$16656","$16135",0,0,0,0,1.283,0,0,0,0
"$16656","$16146",0,0,0,0,0,2.058,0,0,0
"$16656","$16191",0,0,2.769,0,0,0,0,0,0
"$16656","$16277",0,0,0,0,0,5.678,0,0,0
"$16656","$16279",0,0,0,0,2.355,0,0,0,0
"$16656","$16286",0,0,0,1.448,0,0,0,0,0
"$16656","$16337",0,0,0,0,0,0,4.785,0,0
"$16656","$16460",0,0,0,1.45,0,0,0,0,0
"$16656","$16462",0,2.4,0,0,0,0,0,0,0
"$16656","$16554",0,0,0,0,2.896,0,0,0,0
"$16656","$16567",0,7.081,0,0,0,0,0,0,0
"$16656","$16568",0,7.081,0,2.026,2.896,8.156,0,0,0
"$16656","$16572",0,0,0,2.026,0,0,0,0,0
"$16656","$16575",0,0,0,0,0,4.116,0,0,0
"$16656","$16584",0,0,0,0,0,0,0,15.832,0
"$16656","$16604",0,0,0,0.965,0,0,0,0,0
"$16656","$16610",0,0.675,0,0,0,0,0,0,0
"$16656","$16656",0,0,0,9.123,0,0,0,0,0
"$16656","$16691",0,1.685,0,0,0,0,0,0,0
"$16656","$16717",15.273,0,0,0,0,0,0,0,0
"$16656","$16718",0,0,0,15.273,0,0,0,0,0
"$16656","$16757",0,0,0,0,6.717,0,0,0,0
"$16656","$16762",0,0,0,0.965,0,0,0,0,0
"$16656","$16808",0,0,0,0,0,2.873,0,0,0
"$16656","$16809",3.507,4.499,0,0,0,0,0,0,0
"$16656","$16811",0,0,0,0,0,0,1.532,0,0
"$16656","$16825",0,0,1.448,0,0,0,0,0,0
"$16656","$16853",0,0,0,0,10.286,0,0,0,0
"$16656","$16867",0,0,0,0,0,2.906,0,0,0
"$16656","$16910",0,0,4.078,0,0,0,0,0,0
"$16656","$16944",0,0,0,0,12.615,0,0,0,0
"$16656","$16962",0,0,4.753,0,0,0,0,0,0
"$16656","$16997",2.012,0,0,0,0,0,0,0,0
"$16656","$16998",0,0,0,0,4.964,0,0,0,0
"$16656","$17023",0.335,0,3.77,0,0,0,0,0,0
"$16656","$17036",0,0,0,3.872,0,0,0,0,0
"$16656","$17039",0,0,0,4.265,1.928,0,0,4.116,0
"$16656","$17077",0,0,0,0,8.615,0,0,0,0
"$16657","$16012",0,0,7.721,0,0,0,0,0,0
"$16657","$16476",4.774,0,0,0,0,0,0,0,0
"$16657","$16568",0,0,26.923,0,0,0,0,0,0
"$16657","$16569",0,0,0,0,0,3.1,0,0,0
"$16657","$16573",0,0,5.081,0,0,0,0,0,0
"$16657","$16740",0,0,0,5.951,0,0,0,0,0
"$16657","$16997",0,35.823,0,0,0,0,0,0,0
"$16657","$17023",0,0,19.498,0,0,0,0,0,0
"$16657","$17039",0,0,0,0,0,0,0,4.959,0
"$16658","$16082",0,0.908,0,0,0,0,0,0,0
"$16658","$16188",0,5.604,0,0,0,0,0,0,0
"$16658","$16568",0,0,0,0,0,5.081,0,0,0
"$16658","$16998",6.333,0,0,0,0,0,0,0,0
"$16659","$16189",0,2.711,0,0,0,0,0,0,0
"$16659","$16566",0,0,0,0,1.441,0,0,0,0
"$16659","$16568",0,0,5.014,0,0,0,0,0,0
"$16660","$16337",4.785,0,0,0,0,0,0,0,0
"$16660","$16403",0,0,0,5.322,0,0,0,0,0
"$16660","$16477",0,3.822,0,0,0,0,0,0,0
"$16660","$16510",0,0,0,16.903,0,0,0,0,0
"$16660","$16572",0,28.587,0,5.261,0,0,0,0,0
"$16660","$16867",0,0,0,4.753,0,0,0,0,0
"$16660","$16911",0,0,0,0,35.823,0,0,0,0
"$16660","$16936",0,1.485,0,0,0,0,0,0,0
"$16661","$16812",0,0,0,0,0,12.435,0,0,0
"$16664","$16572",0,0,1.928,0,0,0,0,0,0
"$16665","$16069",0,0,19.34,0,0,0,0,0,0
"$16665","$16112",0,0,0,0,0,0,4.8,0,0
"$16665","$16566",0,11.641,0,0,0,0,0,0,0
"$16665","$16567",0,0,10.76,0,0,0,0,0,0
"$16665","$16568",0,6.74,0,0,0,0,0,0,0
"$16665","$16572",0,0,4.025,0,0,0,0,0,0
"$16665","$16966",2.995,0,0,0,0,0,0,0,0
"$16665","$17019",0,0,0,0,0.855,0,0,0,0
"$16666","$16568",0,0,0,0,4.116,0,0,0,0
"$16666","$17023",0,0,0,0,16.782,0,0,0,0
"$16666","$17039",0,0,0,0,0,2.174,0,0,0
"$16667","$16567",0,0,19.34,0,0,0,0,0,0
"$16667","$16568",0,0,0,0,0,0,0,0,12.349
"$16667","$17039",0,0,0,0,4.785,2.012,0,0,0
"$16668","$16187",0,0,0,0,0,0,3.42,0,0
"$16668","$16251",0,0,0,0,0,0,0,0,13.372
"$16668","$16279",0,0,0,6.339,0,0,0,0,0
"$16668","$16812",0,0,0,2.873,0,0,0,0,0
"$16668","$16867",0,0,0,8.719,0,0,0,0,0
"$16668","$16871",0,0,0,0,0,0,2.947,0,0
"$16669","$16279",0,0,0,10.836,21.673,44.485,0,0,0
"$16669","$16302",0,3.135,0,0,0,0,0,0,0
"$16669","$16477",0,0,0,0,2.578,0,0,0,0
"$16669","$16503",0,0,2.084,0,0,0,0,0,0
"$16669","$16592",0,0,0,0,0,1.546,0,0,0
"$16669","$16635",0,0,2.711,0,0,0,0,0,0
"$16669","$16720",0,0,3.328,0,0,0,0,0,0
"$16669","$16769",0,0,3.135,0,0,0,0,0,0
"$16669","$17023",14.976,0,0,0,0,0,0,0,0
"$16669","$17039",0,0,0,4.066,0,13.845,0,0,0
"$16670","$16503",0,0,6.379,0,0,0,0,0,0
"$16670","$16510",0,1.56,0,0,0,0,0,0,0
"$16670","$16572",0,0,0,0,4.169,0,0,0,0
"$16671","$16721",3.872,0,0,0,0,0,0,0,0
"$16671","$17039",0,0,0,0,0,7.883,0,0,0
"$16672","$17019",0,0,0,3.045,0,0,0,0,0
"$16673","$16190",0,0,0,0,0,4.483,0,0,0
"$16673","$16279",0,0,0,0,0,3.466,0,0,0
"$16673","$16310",0,1.881,0,0,0,0,0,0,0
"$16673","$16316",0,7.987,0,0,0,0,0,0,0
"$16673","$16350",0,1.854,0,0,0,0,0,0,0
"$16673","$16567",0,0,3.705,0,0,0,0,0,0
"$16673","$16568",0,0,0,0,0,5.155,0,0,0
"$16673","$16598",0,6.722,0,0,0,0,0,0,0
"$16675","$16188",4.548,0,0,0,0,0,0,0,0
"$16675","$16568",0,15.443,0,0,0,0,3.786,0,0
"$16675","$16571",0,0,31.316,0,0,0,0,0,0
"$16675","$16572",0,0,5.081,0,0,0,0,0,0
"$16675","$16576",0,0,0,0.975,0,0,0,0,0
"$16675","$16584",0,1.917,0,0,0,0,0,0,0
"$16675","$16656",0,6.094,0,0,7.892,0,0,0,0
"$16675","$16982",0,6.09,0,0,0,0,0,0,0
"$16675","$17039",0,0,0,0,3.854,1.448,0,0,0
"$16676","$16997",0,6.333,0,0,0,0,0,0,0
"$16678","$16566",0,24.905,15.156,0,0,0,0,0,0
"$16678","$16571",0,8.156,0,0,0,0,0,0,0
"$16678","$16572",0,0,8.943,0,0,0,0,0,2.896
"$16678","$16573",0,0,12.384,0,0,0,0,0,0
"$16678","$16575",0,4.025,0,0,0,0,0,0,0
"$16678","$16588",0,0,0,0,0,2.873,0,0,0
"$16679","$16279",0,0,0,0,0,6.118,0,0,0
"$16679","$16568",0,0,8.619,0,0,0,0,0,0
"$16679","$16572",0,0,3.761,0,0,0,0,0,0
"$16679","$16969",0,0,1.708,0,0,0,0,0,0
"$16679","$17039",0,0,0,0,0,2.524,0,0,0
"$16680","$16069",0,0,9.361,0,0,0,0,0,0
"$16681","$16364",0,1.655,0,0,0,0,0,0,0
"$16681","$16461",0,0,0,0,0,0,20.117,0,0
"$16681","$16504",0,0,0,0,0,0,0,7.297,0
"$16682","$16012",0,0,0,2.914,0,0,0,0,0
"$16682","$16343",0,0,0,0,0,0,2.572,0,0
"$16682","$16568",0,15.392,15.156,0,2.058,0,0,0,0
"$16682","$16572",0,0,19.34,0,0,0,0,0,0
"$16682","$16911",0,0,0,0,35.823,0,0,0,0
"$16682","$17193",0,2.781,0,0,0,0,0,0,0
"$16683","$16566",0,0,30.313,0,0,0,0,0,0
"$16683","$16568",4.492,0,12.291,0,0,0,0,0,0
"$16683","$16588",0,1.816,0,0,0,0,0,0,0
"$16683","$16757",0,0,0,0.675,0,0,0,0,0
"$16684","$16069",0,0,2.956,0,0,0,0,0,0
"$16684","$16164",2.27,0,0,0,0,0,0,0,0
"$16684","$16566",0,0,27.602,0,0,0,0,0,0
"$16684","$16568",0,12.291,61.843,0,0,0,0,0,0
"$16684","$16569",0,0,12.446,0,0,0,0,0,0
"$16684","$16572",0,6.74,26.042,0,0,0,0,0,0
"$16684","$16575",0,0,34.759,0,0,0,0,0,0
"$16684","$17023",0,9.749,0,0,0,0,0,0,0
"$16684","$17024",0,0,5.014,0,0,0,0,0,0
